x, y
0.006024148065152188, -4.992319082677702
0.009608787599323576, -4.024577196683799
0.012355320944783955, -3.4254993977029606
0.01727567703708386, -2.442396188460802
0.0211749711054729, -1.9662059070879785
0.026583374685982528, -1.3210446497587096
0.03459350972452578, -1.059907779898083
0.05387269948711128, -0.6912442042813591
0.07443034209456885, -0.5069124164729963
0.10532467703602168, -0.2918590049608003
0.11316860837829971, -0.10752721715243752
0.12756126289769298, 0
